日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-07-08,000858,五 粮 液,127.03,129.8,124.5,129.78,129.81,-2.78,-2.1416,46616192
2019-07-05,000858,五 粮 液,129.81,130.18,123.0,123.5,123.09,6.72,5.4594,56284313
2019-07-04,000858,五 粮 液,123.09,124.86,120.28,123.89,123.91,-0.82,-0.6618,48313464
2019-07-03,000858,五 粮 液,123.91,130.29,122.14,127.0,128.0,-4.09,-3.1953,71443386
2019-07-02,000858,五 粮 液,128.0,128.0,124.61,124.71,126.0,2.0,1.5873,38293861
2019-07-01,000858,五 粮 液,126.0,126.0,121.05,121.18,117.95,8.05,6.8249,47980942
2019-06-28,000858,五 粮 液,117.95,118.34,115.88,117.58,117.3,0.65,0.5541,27036146
2019-06-27,000858,五 粮 液,117.3,118.47,114.51,114.51,113.82,3.48,3.0575,44692926
2019-06-26,000858,五 粮 液,113.82,114.84,113.19,114.24,114.9,-1.08,-0.9399,20314890
2019-06-25,000858,五 粮 液,114.9,116.57,112.0,115.06,115.06,-0.16,-0.1391,38759654
2019-06-24,000858,五 粮 液,115.06,117.4,112.01,112.98,112.98,2.08,1.841,42801426
2019-06-21,000858,五 粮 液,112.98,113.88,111.2,112.06,112.97,0.01,0.0089,42898624
2019-06-20,000858,五 粮 液,112.97,113.1,105.33,105.46,105.9,7.07,6.6761,63113288
2019-06-19,000858,五 粮 液,105.9,108.2,105.86,107.78,104.08,1.82,1.7487,37826025
2019-06-18,000858,五 粮 液,104.08,105.13,102.2,103.46,103.7,0.38,0.3664,23270902
2019-06-17,000858,五 粮 液,103.7,106.24,102.11,104.96,104.96,-1.26,-1.2005,30060892
2019-06-14,000858,五 粮 液,104.96,108.7,104.69,106.78,106.8,-1.84,-1.7228,34824273
2019-06-13,000858,五 粮 液,106.8,108.15,105.15,108.02,107.61,-0.81,-0.7527,27469333
2019-06-12,000858,五 粮 液,107.61,109.8,106.41,109.11,108.95,-1.34,-1.2299,38459328
2019-06-11,000858,五 粮 液,108.95,109.52,100.68,101.16,100.44,8.51,8.4727,64152654
2019-06-10,000858,五 粮 液,100.44,101.13,96.0,97.3,97.29,3.15,3.2377,34585705
2019-06-06,000858,五 粮 液,97.29,98.77,96.66,97.98,97.35,-0.06,-0.0616,21720447
2019-06-05,000858,五 粮 液,99.05,100.61,98.88,100.55,99.19,-0.14,-0.1411,23542007
2019-06-04,000858,五 粮 液,99.19,102.5,98.63,102.38,101.46,-2.27,-2.2373,32098094
2019-06-03,000858,五 粮 液,101.46,103.55,100.06,101.3,101.25,0.21,0.2074,26133637
