日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-07-30,601318,中国平安,89.98,90.9,89.68,90.35,89.45,0.53,0.5925,46479947
2019-07-29,601318,中国平安,89.45,90.08,89.05,89.84,90.1,-0.65,-0.7214,36824643
2019-07-26,601318,中国平安,90.1,90.17,88.82,88.82,89.41,0.69,0.7717,46153438
2019-07-25,601318,中国平安,89.41,89.55,88.54,89.1,88.85,0.56,0.6303,45606184
2019-07-24,601318,中国平安,88.85,89.46,87.8,87.97,87.5,1.35,1.5429,59457876
2019-07-23,601318,中国平安,87.5,88.2,87.1,87.91,87.68,-0.18,-0.2053,38182988
2019-07-22,601318,中国平安,87.68,88.98,87.68,88.32,88.35,-0.67,-0.7583,42622726
2019-07-19,601318,中国平安,88.35,88.7,87.31,87.31,86.73,1.62,1.8679,60359099
2019-07-18,601318,中国平安,86.73,87.39,86.33,86.6,86.99,-0.26,-0.2989,37781666
2019-07-17,601318,中国平安,86.99,87.58,86.4,86.95,86.95,0.04,0.046,43834956
2019-07-16,601318,中国平安,86.95,88.18,86.9,87.97,88.08,-1.13,-1.2829,43086922
2019-07-15,601318,中国平安,88.08,88.77,86.62,88.1,88.75,-0.67,-0.7549,59452589
2019-07-12,601318,中国平安,88.75,89.47,88.15,88.15,87.98,0.77,0.8752,57671774
2019-07-11,601318,中国平安,87.98,89.3,87.69,88.49,87.88,0.1,0.1138,51486886
2019-07-10,601318,中国平安,87.88,88.21,87.52,88.19,87.53,0.35,0.3999,35616458
2019-07-09,601318,中国平安,87.53,88.85,86.99,88.68,88.59,-1.06,-1.1965,55703430
2019-07-08,601318,中国平安,88.59,89.99,87.78,89.99,90.85,-2.26,-2.4876,78776550
