日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-06-27,600626,申达股份,6.9,6.99,6.85,6.91,6.89,0.01,0.1451,8854595
2019-06-26,600626,申达股份,6.89,6.98,6.85,6.98,7.01,-0.12,-1.7118,6451292
2019-06-25,600626,申达股份,7.01,7.11,6.78,7.07,7.1,-0.09,-1.2676,15305227
2019-06-24,600626,申达股份,7.1,7.21,7.01,7.02,7.04,0.06,0.8523,14365325
2019-06-21,600626,申达股份,7.04,7.16,6.92,6.92,6.88,0.16,2.3256,20900361
2019-06-20,600626,申达股份,6.88,6.94,6.74,6.77,6.79,0.09,1.3255,13095256
2019-06-19,600626,申达股份,6.79,6.94,6.77,6.84,6.63,0.16,2.4133,13624655
2019-06-18,600626,申达股份,6.63,6.79,6.54,6.75,6.74,-0.11,-1.632,9811397
2019-06-17,600626,申达股份,6.74,6.84,6.63,6.63,6.71,0.03,0.4471,7196606
2019-06-14,600626,申达股份,6.71,7.03,6.67,6.99,6.99,-0.28,-4.0057,13916154
2019-06-13,600626,申达股份,6.99,7.1,6.86,7.03,7.02,-0.03,-0.4274,13449171
2019-06-12,600626,申达股份,7.02,7.2,6.97,7.2,7.23,-0.21,-2.9046,15936223
2019-06-11,600626,申达股份,7.23,7.25,6.88,6.9,6.9,0.33,4.7826,17166649
2019-06-10,600626,申达股份,6.9,7.02,6.85,6.94,6.94,-0.04,-0.5764,10921677
2019-06-06,600626,申达股份,6.94,7.21,6.86,7.13,7.13,-0.19,-2.6648,15343035
2019-06-05,600626,申达股份,7.13,7.4,7.11,7.35,7.25,-0.12,-1.6552,12445148
2019-06-04,600626,申达股份,7.25,7.38,7.13,7.32,7.31,-0.06,-0.8208,14511394
2019-06-03,600626,申达股份,7.31,7.67,7.28,7.52,7.54,-0.23,-3.0504,14157636
