日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2020-07-08,002916,深南电路,183.59,185.0,179.0,180.55,180.67,2.92,1.6162,8306267
2020-07-07,002916,深南电路,180.67,187.5,176.0,179.79,175.98,4.69,2.6651,11317489
2020-07-06,002916,深南电路,175.98,178.0,169.9,169.95,169.02,6.96,4.1179,9750754
2020-07-03,002916,深南电路,169.02,169.98,165.81,167.82,166.61,2.41,1.4465,7450782
2020-07-02,002916,深南电路,166.61,169.6,165.6,168.48,168.99,-2.38,-1.4084,7738521
2020-07-01,002916,深南电路,168.99,171.49,165.0,167.83,167.52,1.47,0.8775,7725938
2020-06-30,002916,深南电路,167.52,169.95,166.02,167.0,165.41,2.11,1.2756,6460396
2020-06-29,002916,深南电路,165.41,165.99,163.0,165.95,167.09,-1.68,-1.0054,6059854
2020-06-24,002916,深南电路,167.09,168.65,159.08,159.21,159.34,7.75,4.8638,10497378
2020-06-23,002916,深南电路,159.34,162.58,157.57,161.9,162.98,-3.64,-2.2334,6586562
2020-06-22,002916,深南电路,162.98,166.37,162.4,164.48,163.46,-0.48,-0.2936,6296976
2020-06-19,002916,深南电路,163.46,164.61,161.3,163.67,163.63,-0.17,-0.1039,5446072
2020-06-18,002916,深南电路,163.63,165.49,159.1,160.01,159.45,4.18,2.6215,7496981
2020-06-17,002916,深南电路,159.45,161.5,156.7,161.0,159.8,-0.35,-0.219,6078829
2020-06-16,002916,深南电路,159.8,161.9,153.15,153.15,150.64,9.16,6.0807,10177163
2020-06-15,002916,深南电路,150.64,152.6,149.0,150.5,152.72,-2.08,-1.362,4352291
2020-06-12,002916,深南电路,152.72,153.18,148.02,149.95,153.41,-0.69,-0.4498,5925700
2020-06-11,002916,深南电路,153.41,156.08,153.0,153.96,153.99,-0.58,-0.3766,5269041
2020-06-10,002916,深南电路,153.99,158.0,153.33,158.0,158.2,-4.21,-2.6612,5330145
2020-06-09,002916,深南电路,158.2,160.43,156.23,159.0,158.49,-0.29,-0.183,3998193
2020-06-08,002916,深南电路,158.49,163.9,158.3,160.01,158.33,0.16,0.1011,5057258
2020-06-05,002916,深南电路,158.33,158.83,155.63,156.4,155.53,2.8,1.8003,4158857
2020-06-04,002916,深南电路,155.53,157.7,154.88,156.9,156.5,-0.97,-0.6198,2902102
2020-06-03,002916,深南电路,156.5,159.49,154.81,157.57,157.3,-0.8,-0.5086,4944956
2020-06-02,002916,深南电路,157.3,158.66,155.51,158.5,157.11,0.19,0.1209,4054859
2020-06-01,002916,深南电路,157.11,158.62,152.1,152.1,151.0,6.11,4.0464,6887240
2020-05-29,002916,深南电路,151.0,152.95,148.5,150.0,152.28,-1.28,-0.8406,3084251
2020-05-28,002916,深南电路,152.28,153.6,148.55,151.21,151.1,1.18,0.7809,4856243
2020-05-27,002916,深南电路,151.1,158.37,150.9,158.33,158.0,-6.9,-4.3671,6827548
2020-05-26,002916,深南电路,158.0,161.5,156.5,159.44,157.3,0.7,0.445,5827995
2020-05-25,002916,深南电路,157.3,162.3,155.0,159.8,161.8,-4.5,-2.7812,6356228
2020-05-22,002916,深南电路,161.8,168.0,160.5,166.1,166.0,-4.2,-2.5301,4271887
2020-05-21,002916,深南电路,166.0,170.99,165.5,169.91,169.9,-3.9,-2.2955,4541142
2020-05-20,002916,深南电路,169.9,173.38,167.53,171.44,171.31,-1.41,-0.8231,4335461
2020-05-19,002916,深南电路,171.31,172.55,167.18,169.71,169.62,1.69,0.9963,6317385
2020-05-18,002916,深南电路,169.62,183.0,167.0,183.0,183.07,-13.45,-7.3469,12132893
2020-05-15,002916,深南电路,183.07,189.56,178.29,181.06,179.29,3.78,2.1083,6456507
2020-05-14,002916,深南电路,179.29,183.3,177.0,178.3,178.35,0.94,0.5271,4814061
2020-05-13,002916,深南电路,178.35,182.89,174.27,181.7,181.54,-3.19,-1.7572,6478191
