日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-09-20,600740,山西焦化,7.88,7.9,7.83,7.89,7.91,-0.03,-0.3793,6872908
2019-09-19,600740,山西焦化,7.91,7.97,7.83,7.93,7.93,-0.02,-0.2522,7508126
2019-09-18,600740,山西焦化,7.93,7.99,7.92,7.99,7.95,-0.02,-0.2516,6137159
2019-09-17,600740,山西焦化,7.95,8.2,7.95,8.18,8.17,-0.22,-2.6928,10517841
2019-09-16,600740,山西焦化,8.17,8.26,8.14,8.23,8.14,0.03,0.3686,11460533
2019-09-12,600740,山西焦化,8.14,8.15,8.04,8.12,8.12,0.02,0.2463,8237426
2019-09-11,600740,山西焦化,8.12,8.28,8.11,8.13,8.12,0.0,0.0,13126320
2019-09-10,600740,山西焦化,8.12,8.17,8.06,8.15,8.18,-0.06,-0.7335,8500374
2019-09-09,600740,山西焦化,8.18,8.18,8.05,8.09,8.05,0.13,1.6149,11911595
2019-09-06,600740,山西焦化,8.05,8.11,7.99,8.07,8.04,0.01,0.1244,8844314
2019-09-05,600740,山西焦化,8.04,8.19,8.01,8.09,8.08,-0.04,-0.495,16175702
2019-09-04,600740,山西焦化,8.08,8.08,7.89,7.93,7.92,0.16,2.0202,11147446
2019-09-03,600740,山西焦化,7.92,7.98,7.88,7.98,7.98,-0.06,-0.7519,7882708
2019-09-02,600740,山西焦化,7.98,8.02,7.75,7.75,7.74,0.24,3.1008,11501461
2019-08-30,600740,山西焦化,7.74,8.0,7.74,7.97,7.92,-0.18,-2.2727,8213702
2019-08-29,600740,山西焦化,7.92,8.07,7.91,8.05,8.05,-0.13,-1.6149,6869816
2019-08-28,600740,山西焦化,8.05,8.09,7.88,7.97,7.99,0.06,0.7509,9667809
2019-08-27,600740,山西焦化,7.99,8.03,7.89,7.93,7.89,0.1,1.2674,10046688
2019-08-26,600740,山西焦化,7.89,7.96,7.75,7.8,8.02,-0.13,-1.6209,7714900
2019-08-23,600740,山西焦化,8.02,8.05,7.96,8.02,8.05,-0.03,-0.3727,6439818
2019-08-22,600740,山西焦化,8.05,8.16,7.97,8.13,8.13,-0.08,-0.984,11936682
2019-08-21,600740,山西焦化,8.13,8.23,8.11,8.19,8.33,-0.2,-2.401,17078326
2019-08-20,600740,山西焦化,8.33,8.62,8.09,8.09,7.92,0.41,5.1768,41887449
2019-08-19,600740,山西焦化,7.92,7.94,7.75,7.78,7.75,0.17,2.1935,8944969
2019-08-16,600740,山西焦化,7.75,7.83,7.72,7.74,7.72,0.03,0.3886,6106897
2019-08-15,600740,山西焦化,7.72,7.75,7.53,7.59,7.79,-0.07,-0.8986,7741870
2019-08-14,600740,山西焦化,7.79,8.06,7.6,7.66,7.57,0.22,2.9062,12128374
2019-08-13,600740,山西焦化,7.57,7.62,7.54,7.57,7.66,-0.09,-1.1749,3546791
2019-08-12,600740,山西焦化,7.66,7.67,7.46,7.58,7.58,0.08,1.0554,5115799
2019-08-09,600740,山西焦化,7.58,7.82,7.51,7.81,7.76,-0.18,-2.3196,7667046
2019-08-08,600740,山西焦化,7.76,7.82,7.74,7.75,7.73,0.03,0.3881,5468664
2019-08-07,600740,山西焦化,7.73,7.82,7.69,7.76,7.73,0.0,0.0,6162219
2019-08-06,600740,山西焦化,7.73,7.99,7.52,7.99,8.06,-0.33,-4.0943,14757539
2019-08-05,600740,山西焦化,8.06,8.31,8.05,8.29,8.3,-0.24,-2.8916,11228809
2019-08-02,600740,山西焦化,8.3,8.39,8.23,8.31,8.52,-0.22,-2.5822,13116012
2019-08-01,600740,山西焦化,8.52,8.61,8.49,8.57,8.64,-0.12,-1.3889,7811635
2019-07-31,600740,山西焦化,8.64,8.69,8.61,8.67,8.69,-0.05,-0.5754,7228099
2019-07-30,600740,山西焦化,8.69,8.79,8.67,8.71,8.74,-0.05,-0.5721,10478614
2019-07-29,600740,山西焦化,8.74,8.83,8.64,8.72,8.73,0.01,0.1145,12971327
2019-07-26,600740,山西焦化,8.73,8.8,8.5,8.53,8.53,0.2,2.3447,23690726
2019-07-25,600740,山西焦化,8.53,8.6,8.45,8.5,8.52,0.01,0.1174,7750342
2019-07-24,600740,山西焦化,8.52,8.6,8.45,8.45,8.46,0.06,0.7092,8649272
2019-07-23,600740,山西焦化,8.46,8.5,8.4,8.45,8.43,0.03,0.3559,5920364
2019-07-22,600740,山西焦化,8.43,8.66,8.38,8.65,8.61,-0.18,-2.0906,8165050
